Week;Year;GID;Name;Pos;Team;h/a;Oppt;FD points;FD salary
10;2011;2655;Fiammetta, Tony;RB;dal;h;buf;0;4500
10;2011;2797;Scott, Da'Rel;RB;nyg;a;sfo;0;4500
10;2011;2473;Leach, Vonta;RB;bal;a;sea;0;4500
10;2011;2624;Felton, Jerome;RB;ind;h;jac;0;4500
10;2011;2692;Peerman, Cedric;RB;cin;h;pit;0;4500
10;2011;2824;Clutts, Tyler;RB;chi;h;det;0;4500
10;2011;4111;Sellers, Mike;RB;was;a;mia;0;4500
10;2011;2774;Smith, Antone;RB;atl;h;nor;0;4500
10;2011;2332;Cartwright, Rock;RB;oak;a;sdg;0;4500
10;2011;2755;Maui'a, Reagan;RB;ari;a;phi;0;4500
10;2011;2494;McIntyre, Corey;RB;buf;a;dal;0;4500
10;2011;2487;Williams, Carnell;RB;stl;a;cle;0;4900
10;2011;2716;Pressley, Chris;RB;cin;h;pit;0;4500
10;2011;2756;McKnight, Joe;RB;nyj;h;nwe;-2;4500
10;2011;3501;Fitzgerald, Larry;WR;ari;a;phi;30.1;7400
10;2011;5109;Moore, Denarius;WR;oak;a;sdg;26.8;4900
10;2011;3685;Robinson, Laurent;WR;dal;h;buf;20.8;5300
10;2011;3751;Nelson, Jordy;WR;gnb;h;min;20.8;6700
10;2011;5074;Williams, Damian;WR;ten;a;car;19.2;5000
10;2011;5123;Brown, Vincent;WR;sdg;h;oak;18.2;4700
10;2011;3731;Douglas, Harry;WR;atl;h;nor;17.6;4700
10;2011;3762;Manningham, Mario;WR;nyg;a;sfo;16.7;6400
10;2011;3891;Bryant, Dez;WR;dal;h;buf;16.4;7000
10;2011;3678;Jones, Jacoby;WR;hou;a;tam;15.9;5000
10;2011;3602;Colston, Marques;WR;nor;a;atl;15.3;6800
10;2011;5114;Hankerson, Leonard;WR;was;a;mia;14.6;4600
10;2011;3359;Branch, Deion;WR;nwe;a;nyj;14.3;6100
10;2011;3681;Meachem, Robert;WR;nor;a;atl;13.9;5000
10;2011;3627;Marshall, Brandon;WR;mia;h;was;13.3;7400
10;2011;3444;Lloyd, Brandon;WR;stl;a;cle;12.8;7100
10;2011;5090;Little, Greg;WR;cle;h;stl;12.4;5200
10;2011;3586;Holmes, Santonio;WR;nyj;h;nwe;12.3;6100
10;2011;3902;Decker, Eric;WR;den;a;kan;12.1;6100
10;2011;3682;Naanee, Legedu;WR;car;h;ten;11.5;4700
10;2011;3809;Wallace, Mike;WR;pit;a;cin;11.5;8500
10;2011;3241;Burress, Plaxico;WR;nyj;h;nwe;11.4;5900
10;2011;3900;Cruz, Victor;WR;nyg;a;sfo;11.4;6500
10;2011;3424;Burleson, Nate;WR;det;a;chi;11.3;5600
10;2011;3967;Nelson, David;WR;buf;a;dal;11.1;5300
10;2011;3867;Nicks, Hakeem;WR;nyg;a;sfo;11.1;8200
10;2011;3474;Brown, Antonio;WR;pit;a;cin;11.1;6200
10;2011;3742;Bennett, Earl;WR;chi;h;det;11.1;4500
10;2011;5121;Young, Titus;WR;det;a;chi;10.9;4900
10;2011;5091;Green, A.J.;WR;cin;h;pit;10.8;7000
10;2011;3587;Jennings, Greg;WR;gnb;h;min;10.7;8500
10;2011;3802;Harvin, Percy;WR;min;a;gnb;10;6400
10;2011;3831;Dillard, Jarett;WR;jac;a;ind;10;4500
10;2011;3497;Cotchery, Jerricho;WR;pit;a;cin;9.9;4600
10;2011;5111;Kerley, Jeremy;WR;nyj;h;nwe;9.9;4700
10;2011;3677;Johnson, Calvin;WR;det;a;chi;9.6;9100
10;2011;3729;Doucet, Early;WR;ari;a;phi;9.4;5900
10;2011;5125;Cobb, Randall;WR;gnb;h;min;9.1;4700
10;2011;3969;Parker, Preston;WR;tam;h;hou;8.7;5300
10;2011;3978;Roberts, Andre;WR;ari;a;phi;8.7;4900
10;2011;5140;Hawkins, Andrew;WR;cin;h;pit;8.5;4500
10;2011;3571;White, Roddy;WR;atl;h;nor;8.2;7900
10;2011;3941;Jones, Donald;WR;buf;a;dal;8.1;4700
10;2011;3529;Welker, Wes;WR;nwe;a;nyj;7.6;8500
10;2011;3314;Ochocinco, Chad;WR;nwe;a;nyj;7.5;4700
10;2011;3688;Smith, Steve;WR;phi;h;ari;7.2;5200
10;2011;3508;Jenkins, Michael;WR;min;a;gnb;6.4;5800
10;2011;3754;Garcon, Pierre;WR;ind;h;jac;6.3;6500
10;2011;3545;Edwards, Braylon;WR;sfo;h;nyg;6.2;5500
10;2011;3949;Mariani, Marc;WR;ten;a;car;6;4500
10;2011;3593;Hester, Devin;WR;chi;h;det;6;5500
10;2011;5113;Smith, Torrey;WR;bal;a;sea;5.9;5600
10;2011;3328;Smith, Steve;WR;car;h;ten;5.8;8300
10;2011;3885;Benn, Arrelious;WR;tam;h;hou;5.7;5200
10;2011;3758;Bess, Davone;WR;mia;h;was;5.7;5500
10;2011;3581;Washington, Nate;WR;ten;a;car;5.7;5800
10;2011;3995;Tate, Golden;WR;sea;h;bal;5.6;4500
10;2011;5136;Baldwin, Doug;WR;sea;h;bal;5.5;5200
10;2011;3670;Ginn Jr., Ted;WR;sfo;h;nyg;5.4;4500
10;2011;5072;West, Chastin;WR;jac;a;ind;5.4;4500
10;2011;5078;Williams, Mike;WR;tam;h;hou;5.3;6100
10;2011;3696;Breaston, Steve;WR;kan;h;den;5.3;5800
10;2011;3349;Gaffney, Jabar;WR;was;a;mia;5.2;6100
10;2011;3863;Collie, Austin;WR;ind;h;jac;5.1;5500
10;2011;3058;Driver, Donald;WR;gnb;h;min;5.1;4700
10;2011;3498;Crayton, Patrick;WR;sdg;h;oak;4.9;4700
10;2011;3577;Cribbs, Joshua;WR;cle;h;stl;4.8;5200
10;2011;3872;Crabtree, Michael;WR;sfo;h;nyg;4.6;5800
10;2011;5124;Pettis, Austin;WR;stl;a;cle;4.6;4600
10;2011;3910;Ford, Jacoby;WR;oak;a;sdg;4.6;5500
10;2011;3732;Weems, Eric;WR;atl;h;nor;4;4500
10;2011;3743;Caldwell, Andre;WR;cin;h;pit;4;4900
10;2011;3604;Moore, Lance;WR;nor;a;atl;3.3;5800
10;2011;3423;Boldin, Anquan;WR;bal;a;sea;3.2;7000
10;2011;3934;Holley, Jesse;WR;dal;h;buf;3;4500
10;2011;3303;Wayne, Reggie;WR;ind;h;jac;2.8;6700
10;2011;3804;Turner, Patrick;WR;nyj;h;nwe;2.7;4500
10;2011;3661;Bowe, Dwayne;WR;kan;h;den;2.7;7900
10;2011;3550;Jackson, Vincent;WR;sdg;h;oak;2.7;7900
10;2011;3981;Roosevelt, Naaman;WR;buf;a;dal;2.6;4700
10;2011;3603;Hurd, Sam;WR;chi;h;det;2.6;4500
10;2011;3683;Rice, Sidney;WR;sea;h;bal;2.4;6700
10;2011;3828;Norwood, Jordan;WR;cle;h;stl;2.4;4600
10;2011;3946;LaFell, Brandon;WR;car;h;ten;2.3;4900
10;2011;3829;Knox, Johnny;WR;chi;h;det;2.3;6100
10;2011;3876;Ogletree, Kevin;WR;dal;h;buf;2.2;4500
10;2011;3126;Mason, Derrick;WR;hou;a;tam;2.1;4700
10;2011;5119;Baldwin, Jon;WR;kan;h;den;2;4500
10;2011;3660;Anderson, David;WR;was;a;mia;1.9;4500
10;2011;5089;Jones, Julio;WR;atl;h;nor;1.9;6700
10;2011;3748;Royal, Eddie;WR;den;a;kan;1.9;5200
10;2011;5076;Williams, Kyle;WR;sfo;h;nyg;1.9;4500
10;2011;3810;Thomas, Mike;WR;jac;a;ind;1.8;5800
10;2011;3727;Willis, Matt;WR;den;a;kan;1.8;4600
10;2011;3737;Johnson, Steve;WR;buf;a;dal;1.8;7000
10;2011;3830;Maclin, Jeremy;WR;phi;h;ari;1.6;7400
10;2011;3630;Obomanu, Ben;WR;sea;h;bal;1.5;5000
10;2011;3215;Ward, Hines;WR;pit;a;cin;1.5;5300
10;2011;3679;Jones, James;WR;gnb;h;min;1.4;6100
10;2011;3689;Stuckey, Chansi;WR;ari;a;phi;1.3;4500
10;2011;3312;Houshmandzadeh, T.J.;WR;oak;a;sdg;1.2;4600
10;2011;3858;Hartline, Brian;WR;mia;h;was;1.1;5300
10;2011;3458;Walter, Kevin;WR;hou;a;tam;1.1;5300
10;2011;3781;Hawkins, Lavelle;WR;ten;a;car;0.8;4900
10;2011;3611;Avant, Jason;WR;phi;h;ari;0.7;5800
10;2011;2656;Logan, Stefan;WR;det;a;chi;0.5;4500
10;2011;3820;Murphy, Louis;WR;oak;a;sdg;0;4700
10;2011;3592;Stovall, Maurice;WR;det;a;chi;0;4500
10;2011;3898;Cooper, Riley;WR;phi;h;ari;0;4500
10;2011;3957;Meier, Kerry;WR;atl;h;nor;0;4500
10;2011;3573;Williams, Mike;WR;sea;h;bal;0;4900
10;2011;3848;Heyward-Bey, Darrius;WR;oak;a;sdg;0;5900
10;2011;5112;Pilares, Kealoha;WR;car;h;ten;0;4500
10;2011;3889;Briscoe, Dezmon;WR;tam;h;hou;0;5200
10;2011;5107;Gates, Edmond;WR;mia;h;was;0;4500
10;2011;3439;Johnson, Bryant;WR;hou;a;tam;0;4500
10;2011;3768;Schilens, Chaz;WR;oak;a;sdg;0;4600
10;2011;3615;Camarillo, Greg;WR;min;a;gnb;0;4500
10;2011;3782;Thomas, Devin;WR;nyg;a;sfo;0;4500
10;2011;3597;Davis, Rashied;WR;det;a;chi;0;4500
10;2011;5139;Williams, LaQuan;WR;bal;a;sea;0;4500
10;2011;3744;Simpson, Jerome;WR;cin;h;pit;0;5300
10;2011;3533;Copper, Terrance;WR;kan;h;den;0;4500
10;2011;3826;Edelman, Julian;WR;nwe;a;nyj;0;4500
10;2011;3671;Gonzalez, Anthony;WR;ind;h;jac;0;4500
10;2011;3877;Ajirotutu, Seyi;WR;car;h;ten;0;4500
10;2011;3565;Roby, Courtney;WR;nor;a;atl;0;4500
10;2011;3628;Martin, Ruvell;WR;buf;a;dal;0;4500
10;2011;3959;Mitchell, Carlton;WR;cle;h;stl;0;4500
10;2011;3862;Gibson, Brandon;WR;stl;a;cle;0;5200
10;2011;3778;Avery, Donnie;WR;ten;a;car;0;4500
10;2011;3609;Aromashodu, Devin;WR;min;a;gnb;0;4700
10;2011;3860;Tate, Brandon;WR;cin;h;pit;0;4700
10;2011;5102;Sampson, DeMarco;WR;ari;a;phi;0;4500
10;2011;1261;Smith, Brad;WR;buf;a;dal;0;4700
10;2011;3527;Williams, Roy;WR;chi;h;det;0;4900
10;2011;3880;Austin, Terrence;WR;was;a;mia;0;4700
10;2011;3997;Thomas, Demaryius;WR;den;a;kan;0;4900
10;2011;3542;Clayton, Mark;WR;stl;a;cle;0;4500
10;2011;3794;Stroughter, Sammie;WR;tam;h;hou;0;4500
10;2011;3495;Clayton, Michael;WR;nyg;a;sfo;0;4500
10;2011;5141;Owusu-Ansah, Akwasi;WR;jac;a;ind;0;4500
10;2011;3915;Goodman, Richard;WR;sdg;h;oak;0;4500
10;2011;3901;Curry, Dominique;WR;stl;a;cle;0;4500
10;2011;3801;Cosby, Quan;WR;den;a;kan;0;4500
10;2011;3865;Armstrong, Anthony;WR;was;a;mia;0;4900
10;2011;3760;Slater, Matthew;WR;nwe;a;nyj;0;4500
10;2011;3478;Osgood, Kassim;WR;jac;a;ind;0;4500
10;2011;5137;Sanzenbacher, Dane;WR;chi;h;det;0;4700
10;2011;3882;Banks, Brandon;WR;was;a;mia;0;4500
10;2011;3673;Hill, Jason;WR;jac;a;ind;0;5200
10;2011;3907;Edwards, Armanti;WR;car;h;ten;0;4500
10;2011;3506;Henderson, Devery;WR;nor;a;atl;0;4700
10;2011;3799;Barden, Ramses;WR;nyg;a;sfo;0;4600
10;2011;3976;Reed, David;WR;bal;a;sea;-2.4;4500
10;2011;4494;Gronkowski, Rob;TE;nwe;a;nyj;27.3;7300
10;2011;4482;Dickson, Ed;TE;bal;a;sea;24.9;4900
10;2011;4492;Graham, Jimmy;TE;nor;a;atl;17.7;7400
10;2011;4051;Gonzalez, Tony;TE;atl;h;nor;16.1;6400
10;2011;4323;Davis, Vernon;TE;sfo;h;nyg;11.5;5800
10;2011;4328;Scheffler, Tony;TE;det;a;chi;11.2;4700
10;2011;4411;Tamme, Jacob;TE;ind;h;jac;10.5;4500
10;2011;4493;Gresham, Jermaine;TE;cin;h;pit;10.3;5300
10;2011;4360;Walker, Delanie;TE;sfo;h;nyg;9.9;4900
10;2011;4410;Finley, Jermichael;TE;gnb;h;min;8.2;6700
10;2011;4270;Gates, Antonio;TE;sdg;h;oak;7.9;7600
10;2011;4327;Fasano, Anthony;TE;mia;h;was;7.5;4900
10;2011;4363;Celek, Brent;TE;phi;h;ari;7.3;5200
10;2011;4516;Pitta, Dennis;TE;bal;a;sea;6.9;4700
10;2011;4462;Pettigrew, Brandon;TE;det;a;chi;6.3;5500
10;2011;4262;Witten, Jason;TE;dal;h;buf;6.2;7400
10;2011;4498;Hernandez, Aaron;TE;nwe;a;nyj;6.1;7000
10;2011;4537;Rudolph, Kyle;TE;min;a;gnb;5.2;4500
10;2011;3881;Ballard, Jake;TE;nyg;a;sfo;5;5600
10;2011;4376;Chandler, Scott;TE;buf;a;dal;4.9;4900
10;2011;4294;Winslow, Kellen;TE;tam;h;hou;4.8;5500
10;2011;4420;Keller, Dustin;TE;nyj;h;nwe;4.7;5500
10;2011;4340;King, Jeff;TE;ari;a;phi;4.6;4600
10;2011;4335;Daniels, Owen;TE;hou;a;tam;4.6;5800
10;2011;4311;Miller, Heath;TE;pit;a;cin;4.6;5800
10;2011;4368;Olsen, Greg;TE;car;h;ten;4.5;5800
10;2011;4292;Watson, Ben;TE;cle;h;stl;4.5;5200
10;2011;4425;Davis, Fred;TE;was;a;mia;4.3;6700
10;2011;4375;Boss, Kevin;TE;oak;a;sdg;4.2;4600
10;2011;4367;Miller, Zach;TE;sea;h;bal;3.9;4600
10;2011;4257;Shiancoe, Visanthe;TE;min;a;gnb;3.8;4900
10;2011;4458;Pascoe, Bear;TE;nyg;a;sfo;3.3;4500
10;2011;4325;Pope, Leonard;TE;kan;h;den;3.3;4500
10;2011;4499;Hoomanawanui, Michael;TE;stl;a;cle;3.1;4600
10;2011;4544;Cochart, Colin;TE;cin;h;pit;3;4600
10;2011;4314;Smith, Alex;TE;cle;h;stl;2.5;4500
10;2011;4504;McCoy, Anthony;TE;sea;h;bal;2.5;4600
10;2011;4211;Shockey, Jeremy;TE;car;h;ten;2.4;4900
10;2011;4437;Cook, Jared;TE;ten;a;car;2.3;5000
10;2011;4301;Bajema, Billy;TE;stl;a;cle;2.2;4500
10;2011;4513;Paulsen, Logan;TE;was;a;mia;2.1;4500
10;2011;4457;Myers, Brandon;TE;oak;a;sdg;2.1;4500
10;2011;4527;Saunders, Weslye;TE;pit;a;cin;1.6;4500
10;2011;4348;Thomas, David;TE;nor;a;atl;1.4;4500
10;2011;4407;Bennett, Martellus;TE;dal;h;buf;1.3;4500
10;2011;4518;Quarless, Andrew;TE;gnb;h;min;1.3;4500
10;2011;4450;Johnson, David;TE;pit;a;cin;1.1;4500
10;2011;4324;Lewis, Marcedes;TE;jac;a;ind;0.1;4700
10;2011;4138;Zelenka, Joe;TE;atl;h;nor;0;4500
10;2011;4533;Cameron, Jordan;TE;cle;h;stl;0;4500
10;2011;4391;Harris, Clark;TE;cin;h;pit;0;4500
10;2011;4480;Crabtree, Tom;TE;gnb;h;min;0;4500
10;2011;4212;Graham, Daniel;TE;ten;a;car;0;4500
10;2011;4171;Leach, Mike;TE;ari;a;phi;0;4500
10;2011;4186;Snow, Justin;TE;ind;h;jac;0;4500
10;2011;4431;Mulligan, Matthew;TE;nyj;h;nwe;0;4500
10;2011;4403;Davis, Kellen;TE;chi;h;det;0;4500
10;2011;4237;Gilmore, John;TE;nor;a;atl;0;4500
10;2011;4319;Spach, Stephen;TE;stl;a;cle;0;4500
10;2011;4371;Spaeth, Matt;TE;chi;h;det;0;4500
10;2011;4548;Pianalto, Zack;TE;tam;h;hou;0;4500
10;2011;4429;Beckum, Travis;TE;nyg;a;sfo;0;4500
10;2011;4443;Moore, Evan;TE;cle;h;stl;0;4700
10;2011;4337;Fells, Daniel;TE;den;a;kan;0;4700
10;2011;4223;McMichael, Randy;TE;sdg;h;oak;0;4500
10;2011;2838;Taylor, Ryan;TE;gnb;h;min;0;4500
10;2011;4440;O'Connell, Jake;TE;kan;h;den;0;4500
10;2011;4433;Phillips, John;TE;dal;h;buf;0;4500
10;2011;4306;Dreessen, Joel;TE;hou;a;tam;0;4900
10;2011;5098;Ausberry, David;TE;oak;a;sdg;0;4500
10;2011;4503;Mastrud, Jeron;TE;mia;h;was;0;4500
10;2011;4370;Rosario, Dante;TE;den;a;kan;0;4500
10;2011;4076;Kleinsasser, Jim;TE;min;a;gnb;0;4500
10;2011;4271;Heller, Will;TE;det;a;chi;0;4500
10;2011;4542;Green, Virgil;TE;den;a;kan;0;4500
10;2011;4535;Smith, Lee;TE;buf;a;dal;0;4500
10;2011;4467;Sperry, Kory;TE;sdg;h;oak;0;4500
10;2011;4286;Hartsock, Ben;TE;car;h;ten;0;4500
10;2011;4222;Peelle, Justin;TE;sfo;h;nyg;0;4500
10;2011;4545;Gordon, Richard;TE;oak;a;sdg;0;4500
10;2011;4532;Stocker, Luke;TE;tam;h;hou;0;4500
10;2011;4155;Jennings, Brian;TE;sfo;h;nyg;0;4500
10;2011;4536;Williams, D.J.;TE;gnb;h;min;0;4500
10;2011;4484;Dray, Jim;TE;ari;a;phi;0;4500
10;2011;4074;Kelly, Reggie;TE;atl;h;nor;0;4500
10;2011;4512;Palmer, Michael;TE;atl;h;nor;0;4500
10;2011;4424;Stevens, Craig;TE;ten;a;car;0;4500
10;2011;4495;Harbor, Clay;TE;phi;h;ari;0;4500
10;2011;6027;Kasay, John;PK;nor;a;atl;18;5300
10;2011;6096;Gould, Robbie;PK;chi;h;det;16;5300
10;2011;6167;Hauschka, Steven;PK;sea;h;bal;16;5200
10;2011;6194;Bailey, Dan;PK;dal;h;buf;15;5300
10;2011;6098;Gostkowski, Stephen;PK;nwe;a;nyj;15;5200
10;2011;6001;Akers, David;PK;sfo;h;nyg;15;5800
10;2011;6016;Dawson, Phil;PK;cle;h;stl;14;5200
10;2011;6094;Bironas, Rob;PK;ten;a;car;13;5000
10;2011;6071;Bryant, Matt;PK;atl;h;nor;11;5300
10;2011;6172;Gano, Graham;PK;was;a;mia;10;5000
10;2011;6104;Crosby, Mason;PK;gnb;h;min;9;5800
10;2011;6090;Tynes, Lawrence;PK;nyg;a;sfo;8;5000
10;2011;6163;Carpenter, Dan;PK;mia;h;was;8;5500
10;2011;6049;Rackers, Neil;PK;hou;a;tam;7;5300
10;2011;6079;Brown, Josh;PK;stl;a;cle;7;5200
10;2011;6022;Hanson, Jason;PK;det;a;chi;7;5800
10;2011;6097;Suisham, Shaun;PK;pit;a;cin;6;5300
10;2011;6088;Scobee, Josh;PK;jac;a;ind;6;5000
10;2011;6093;Nugent, Mike;PK;cin;h;pit;6;5200
10;2011;6048;Janikowski, Sebastian;PK;oak;a;sdg;6;5300
10;2011;6095;Novak, Nick;PK;sdg;h;oak;5;5300
10;2011;6166;Barth, Connor;PK;tam;h;hou;5;5300
10;2011;6159;Prater, Matt;PK;den;a;kan;5;5000
10;2011;6072;Cundiff, Billy;PK;bal;a;sea;5;5800
10;2011;6199;Henery, Alex;PK;phi;h;ari;5;5200
10;2011;6037;Vinatieri, Adam;PK;ind;h;jac;4;5000
10;2011;6169;Succop, Ryan;PK;kan;h;den;4;5000
10;2011;6062;Feely, Jay;PK;ari;a;phi;3;5000
10;2011;6029;Mare, Olindo;PK;car;h;ten;3;5200
10;2011;6120;Folk, Nick;PK;nyj;h;nwe;2;5500
10;2011;6028;Longwell, Ryan;PK;min;a;gnb;1;5000
10;2011;6100;Rayner, Dave;PK;buf;a;dal;1;0
10;2011;7006;Chicago Defense;Def;chi;h;det;36;5300
10;2011;7030;Tennessee Defense;Def;ten;a;car;22;5000
10;2011;7009;Dallas Defense;Def;dal;h;buf;19;5200
10;2011;7014;Jacksonville Defense;Def;jac;a;ind;18;5000
10;2011;7018;New England Defense;Def;nwe;a;nyj;18;5000
10;2011;7032;Houston Defense;Def;hou;a;tam;16;5500
10;2011;7012;Green Bay Defense;Def;gnb;h;min;15;5500
10;2011;7023;Philadelphia Defense;Def;phi;h;ari;14;5200
10;2011;7022;Oakland Defense;Def;oak;a;sdg;11;5000
10;2011;7016;Miami Defense;Def;mia;h;was;11;5000
10;2011;7008;Cleveland Defense;Def;cle;h;stl;9;5000
10;2011;7010;Denver Defense;Def;den;a;kan;8;5000
10;2011;7028;Seattle Defense;Def;sea;h;bal;8;5000
10;2011;7025;St. Louis Defense;Def;stl;a;cle;8;5200
10;2011;7007;Cincinnati Defense;Def;cin;h;pit;7;5200
10;2011;7001;Arizona Defense;Def;ari;a;phi;7;5200
10;2011;7031;Washington Defense;Def;was;a;mia;7;5000
10;2011;7027;San Francisco Defense;Def;sfo;h;nyg;6;5500
10;2011;7024;Pittsburgh Defense;Def;pit;a;cin;5;5000
10;2011;7026;San Diego Defense;Def;sdg;h;oak;5;5000
10;2011;7013;Indianapolis Defense;Def;ind;h;jac;5;5000
10;2011;7020;New York G Defense;Def;nyg;a;sfo;4;5200
10;2011;7019;New Orleans Defense;Def;nor;a;atl;3;5000
10;2011;7005;Carolina Defense;Def;car;h;ten;2;5000
10;2011;7015;Kansas City Defense;Def;kan;h;den;1;5000
10;2011;7017;Minnesota Defense;Def;min;a;gnb;1;5000
10;2011;7003;Baltimore Defense;Def;bal;a;sea;1;5500
10;2011;7011;Detroit Defense;Def;det;a;chi;0;5300
10;2011;7002;Atlanta Defense;Def;atl;h;nor;0;5200
10;2011;7029;Tampa Bay Defense;Def;tam;h;hou;-1;5000
10;2011;7021;New York J Defense;Def;nyj;h;nwe;-2;5500
10;2011;7004;Buffalo Defense;Def;buf;a;dal;-4;5200
Week;Year;GID;Name;Pos;Team;h/a;Oppt;FD points;FD salary
11;2011;1340;Stafford, Matthew;QB;det;h;car;31.6;8500
11;2011;1378;Newton, Cam;QB;car;a;det;28.9;9000
11;2011;1252;Rodgers, Aaron;QB;gnb;h;tam;25.76;9700
11;2011;1202;Grossman, Rex;QB;was;h;dal;25.68;5400
11;2011;1263;Cutler, Jay;QB;chi;h;sdg;25.44;6700
11;2011;1233;Romo, Tony;QB;dal;a;was;23.48;8300
11;2011;1386;Ponder, Christian;QB;min;h;oak;20.54;6800
11;2011;1330;Freeman, Josh;QB;tam;a;gnb;20.18;7200
11;2011;1254;Smith, Alex;QB;sfo;h;ari;19.38;6900
11;2011;1403;Dalton, Andy;QB;cin;a;bal;19.12;6800
11;2011;1298;Moore, Matt;QB;mia;h;buf;18.6;6200
11;2011;1302;Flacco, Joe;QB;bal;h;cin;17.6;7500
11;2011;1231;Rivers, Philip;QB;sdg;a;chi;17.2;8600
11;2011;1207;Palmer, Carson;QB;oak;a;min;17.06;6800
11;2011;1373;Tebow, Tim;QB;den;h;nyj;16.96;8200
11;2011;1301;Ryan, Matt;QB;atl;h;ten;16.94;8200
11;2011;1131;Brady, Tom;QB;nwe;h;kan;16.36;9300
11;2011;1257;Young, Vince;QB;phi;a;nyg;15.82;5400
11;2011;1382;Locker, Jake;QB;ten;a;atl;14.7;5000
11;2011;1361;McCoy, Colt;QB;cle;h;jac;13.66;6500
11;2011;1225;Manning, Eli;QB;nyg;h;phi;11.56;8200
11;2011;1381;Gabbert, Blaine;QB;jac;a;cle;9.4;5700
11;2011;1339;Sanchez, Mark;QB;nyj;a;den;9.08;7200
11;2011;1260;Jackson, Tarvaris;QB;sea;a;stl;8.92;5400
11;2011;1242;Fitzpatrick, Ryan;QB;buf;a;mia;7.96;7400
11;2011;1304;Bartel, Richard;QB;ari;a;sfo;7.46;5000
11;2011;1344;Bradford, Sam;QB;stl;h;sea;6.24;6500
11;2011;1060;Hasselbeck, Matt;QB;ten;a;atl;5.66;7100
11;2011;1313;Palko, Tyler;QB;kan;a;nwe;5.6;5000
11;2011;1369;Skelton, John;QB;ari;a;sfo;0.96;6200
11;2011;1291;Thigpen, Tyler;QB;buf;a;mia;0.24;5000
11;2011;1224;Losman, J.P.;QB;mia;h;buf;0;5000
11;2011;1015;Brunell, Mark;QB;nyj;a;den;0;5000
11;2011;2622;Smith, Kevin;RB;det;h;car;40.1;4700
11;2011;2608;Rice, Ray;RB;bal;h;cin;29.2;9500
11;2011;2691;Ogbonnaya, Chris;RB;cle;h;jac;20.4;5000
11;2011;2502;Jones-Drew, Maurice;RB;jac;a;cle;19.8;8800
11;2011;2536;Bush, Michael;RB;oak;a;min;17.9;7400
11;2011;2721;Blount, LeGarrette;RB;tam;a;gnb;17.8;6100
11;2011;2454;Benson, Cedric;RB;cin;a;bal;16.1;6700
11;2011;2552;Lynch, Marshawn;RB;sea;a;stl;15.9;7200
11;2011;2434;Turner, Michael;RB;atl;h;ten;15.4;8500
11;2011;4543;Clay, Charles;RB;mia;h;buf;14.9;4800
11;2011;2495;Bush, Reggie;RB;mia;h;buf;14.6;6800
11;2011;2612;Stewart, Jonathan;RB;car;a;det;13.9;6400
11;2011;2831;Murray, DeMarco;RB;dal;a;was;13.5;7500
11;2011;2756;McKnight, Joe;RB;nyj;a;den;13.1;4500
11;2011;2707;McCoy, LeSean;RB;phi;a;nyg;13;9500
11;2011;2777;Starks, James;RB;gnb;h;tam;12.1;6500
11;2011;2650;Green-Ellis, BenJarvus;RB;nwe;h;kan;11.1;6200
11;2011;2500;Williams, DeAngelo;RB;car;a;det;11;5700
11;2011;2613;Forte, Matt;RB;chi;h;sdg;10.3;9300
11;2011;2830;Vereen, Shane;RB;nwe;h;kan;9.9;4500
11;2011;2467;Gore, Frank;RB;sfo;h;ari;9.9;8300
11;2011;2642;Forsett, Justin;RB;sea;a;stl;9.8;4700
11;2011;2520;Jackson, Fred;RB;buf;a;mia;9.2;8600
11;2011;2551;Leonard, Brian;RB;cin;a;bal;8.8;4700
11;2011;2553;Peterson, Adrian;RB;min;h;oak;8.6;9600
11;2011;2452;Barber III, Marion;RB;chi;h;sdg;8.5;5500
11;2011;2418;Jackson, Steven;RB;stl;h;sea;7.6;8200
11;2011;2665;Reece, Marcel;RB;oak;a;min;7.1;4800
11;2011;2549;Kuhn, John;RB;gnb;h;tam;6.6;4800
11;2011;2689;Woodhead, Danny;RB;nwe;h;kan;6.5;5000
11;2011;2647;Tolbert, Mike;RB;sdg;a;chi;6.3;6900
11;2011;2669;Ball, Lance;RB;den;h;nyj;5.4;5700
11;2011;3953;McCluster, Dexter;RB;kan;a;nwe;5.3;5100
11;2011;2673;Ringer, Javon;RB;ten;a;atl;5;5400
11;2011;2794;Thomas, Daniel;RB;mia;h;buf;5;5700
11;2011;2228;Jones, Thomas;RB;kan;a;nwe;4.8;5000
11;2011;2813;Helu, Roy;RB;was;h;dal;4.8;5800
11;2011;2814;Hunter, Kendall;RB;sfo;h;ari;4.7;5400
11;2011;2472;Jacobs, Brandon;RB;nyg;h;phi;4.7;6700
11;2011;2645;Johnson, Chris;RB;ten;a;atl;4.3;8100
11;2011;2310;Morris, Maurice;RB;det;h;car;4.2;5800
11;2011;2754;Mathews, Ryan;RB;sdg;a;chi;4.1;7900
11;2011;2601;Battle, Jackie;RB;kan;a;nwe;4.1;5500
11;2011;2695;Scott, Bernard;RB;cin;a;bal;4;5400
11;2011;2337;Taylor, Chester;RB;ari;a;sfo;3.4;4700
11;2011;2791;Young, Darrel;RB;was;h;dal;3.2;4500
11;2011;2730;Dixon, Anthony;RB;sfo;h;ari;3.2;4500
11;2011;2775;Spiller, C.J.;RB;buf;a;mia;3;4700
11;2011;2736;Gerhart, Toby;RB;min;h;oak;3;4500
